"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
6.18,18,29792.91,2307.36,8826.06,246.29,246.29,762.63,288,665.46,2.5,1,13.09,1.03,33.49,0.66,0.97,1
7.15,21,38989.4,2678.08,9129.16,332.2,332.2,822.69,288,689.98,2.97,1,15.48,1.04,43.76,0.87,0.97,0.99
7.15,21,38988.94,2678.07,9127.48,332.2,332.2,839.29,288,694.33,2.97,1,15.64,1.04,44.93,0.89,0.97,0.98
1.14,3,4450.18,1408.1,6681.88,10.83,10.83,554.44,288,560.67,1.26,1,6.73,1.02,0,0.2,0.99,1
4.16,12,14724.39,1547.47,7807.63,113.8,113.8,640.05,288,608.57,1.66,1,8.85,1.02,17.12,0.34,0.96,0.99
8.21,24,50990.82,3087.34,9297.81,437.92,437.92,922.55,288,729.14,3.6,1,18.68,1.04,60.57,1.2,0.99,0.98
8.21,24,50994.76,3087.54,9316.93,437.97,437.97,928.4,288,735.44,3.57,1,18.36,1.04,60.51,1.2,0.96,0.99
9.3,27,72772.73,3560.4,9747.29,644.97,644.97,1051.07,288,771.09,4.53,1,22.54,1.05,87.18,1.73,0.99,1
3.14,9,8376.86,1386.74,7077.58,60.33,60.33,579.31,288,578.42,1.39,1,7.48,1.02,12.04,0.24,0.98,0.99
8.21,24,50994.11,3087.51,9314.49,438,438,917.8,288,732.1,3.57,1,18.28,1.04,59.71,1.18,0.97,1
5.14,15,21627.71,1924.33,8474.02,175.27,175.27,699.39,288,634.44,2.09,1,11.09,1.03,24.75,0.49,0.99,0.99
9.3,27,72777.18,3560.41,9757.97,644.85,644.85,1053.29,288,772.46,4.51,1,22.37,1.05,87.13,1.73,0.99,1
9.3,27,72782.37,3560.44,9790.45,645,645,1086.84,288,783.44,4.48,1,22.18,1.05,89.48,1.77,0.96,1
4.16,12,14717.14,1547.45,7704.4,113.73,113.73,628.2,288,601.14,1.67,1,8.95,1.02,16.69,0.33,1,0.99
1.14,3,4241.58,1379.92,6625.04,9.22,9.22,563.49,288,561.13,1.25,1,6.76,1.02,5.83,0.21,0.99,0.98
7.15,21,39012.74,2677.98,9113.32,332.48,332.48,814.59,288,683.83,2.99,1,15.7,1.04,43.53,0.86,1,0.98
1.14,3,3967.87,1310.52,6680.68,5.42,5.42,581.39,288,563.83,1.22,1,6.58,1.02,32.6,0.24,0.96,0.99
5.14,15,21634.78,1924.35,8499.09,175.28,175.28,697.27,288,636.39,2.08,1,10.94,1.03,24.53,0.49,0.97,1
7.15,21,38981.36,2678.08,9136.02,332.08,332.08,828.71,288,693.38,2.96,1,15.41,1.04,44.03,0.87,0.96,0.99
5.14,15,21636.27,1924.31,8494.71,175.3,175.3,729.95,288,645.2,2.08,1,11.19,1.03,26.29,0.52,0.95,0.98
7.15,21,39015.08,2677.95,9111.86,332.47,332.47,815.99,288,683.88,2.99,1,15.74,1.04,43.66,0.86,1,0.98
7.15,21,39003.33,2678.04,9119.62,332.37,332.37,811.35,288,684.41,2.98,1,15.56,1.04,43.17,0.86,0.99,0.99
5.14,15,21626.69,1924.33,8472.93,175.25,175.25,691.66,288,632.12,2.09,1,11.04,1.03,24.34,0.48,0.99,0.99
6.18,18,29794.92,2307.31,8835.42,246.33,246.33,787.62,288,673.41,2.5,1,13.22,1.03,34.95,0.69,0.95,0.99
8.21,24,50993.33,3087.47,9307.08,438.1,438.1,905.73,288,727.09,3.58,1,18.3,1.04,58.93,1.17,0.99,1
2.09,6,4178.32,1344.54,6760.36,22.33,22.33,528.94,288,556.92,1.24,1,6.62,1.02,21.81,0.18,1,1
9.3,27,72772.89,3560.4,9741.43,644.83,644.83,1041.98,288,768.39,4.53,1,22.54,1.05,86.45,1.71,1,1
4.16,12,14720.11,1547.46,7748.82,113.74,113.74,629.64,288,603.34,1.66,1,8.88,1.02,16.71,0.33,0.99,0.99
4.16,12,14719.74,1547.45,7732.17,113.75,113.75,642.67,288,606.26,1.66,1,8.99,1.02,17.33,0.34,0.98,0.98
3.14,9,8376.27,1386.74,7061.75,60.32,60.32,586.54,288,580,1.39,1,7.54,1.02,12.34,0.24,0.98,0.98
8.21,24,50994.45,3087.52,9309.53,438.11,438.11,924.02,288,732.43,3.58,1,18.46,1.04,60.37,1.2,0.97,0.99
1.14,3,3515.74,1388.26,6634.65,9.73,9.73,547.18,288,560.16,1.22,1,6.65,1.02,4.88,0.18,0.99,0.98
1.14,3,1059.44,1316.89,6692.4,5.76,5.76,492.85,288,551.24,1.12,1,6.02,1.02,24.57,0.13,0.96,0.99
6.18,18,29791.46,2307.45,8823.97,246.19,246.19,798.28,288,675.4,2.5,1,13.36,1.03,35.66,0.71,0.95,0.98
7.15,21,39000.19,2678.04,9119.15,332.3,332.3,836.46,288,691.49,2.98,1,15.77,1.04,44.92,0.89,0.98,0.98
4.16,12,14725.66,1547.48,7826.4,113.8,113.8,643.74,288,610.34,1.65,1,8.84,1.02,17.27,0.34,0.95,0.99
6.18,18,29794.3,2307.34,8833.55,246.24,246.24,794.79,288,675.27,2.5,1,13.29,1.03,35.39,0.7,0.95,0.98
7.15,21,38996.13,2678.06,9122.67,332.27,332.27,830.89,288,690.76,2.98,1,15.66,1.04,44.46,0.88,0.98,0.98
3.14,9,8377.38,1386.75,7084.97,60.34,60.34,587.26,288,581.06,1.39,1,7.51,1.02,12.36,0.25,0.97,0.99
9.3,27,72765.04,3560.41,9778.52,644.76,644.76,1110.72,288,787.92,4.5,1,22.74,1.05,92.08,1.82,0.95,0.98
6.18,18,29762.44,2306.78,8798.22,245.97,245.97,760.36,288,662.41,2.51,1,13.21,1.03,33.48,0.66,0.99,0.99
5.14,15,21634.05,1924.32,8488.69,175.26,175.26,722.11,288,642.38,2.08,1,11.17,1.03,25.9,0.51,0.96,0.98
2.09,6,2915.24,1355.82,6768.54,24.34,24.34,514.89,288,560.22,1.2,1,6.53,1.02,14.84,0.15,0.97,0.98
2.09,6,2862.5,1359.42,6802.03,25,25,508.12,288,559.85,1.2,1,6.47,1.02,12.52,0.14,0.97,0.98
2.09,6,3900.32,1344.83,6779.8,22.41,22.41,551.4,288,565.77,1.23,1,6.7,1.02,22.53,0.2,0.97,0.98
9.3,27,72762.35,3560.38,9741.58,644.75,644.75,1069.63,288,775.31,4.54,1,22.88,1.05,89.11,1.76,0.99,0.98
6.18,18,29769.89,2307.02,8811.83,245.99,245.99,752.84,288,661.42,2.51,1,13.09,1.03,32.95,0.65,0.99,1
2.09,6,6299.65,1353.8,6803.42,24.09,24.09,620.44,288,577.36,1.31,1,7.14,1.02,21.25,0.28,0.96,0.98
3.14,9,8377.61,1386.75,7098.17,60.34,60.34,571.85,288,576.92,1.39,1,7.42,1.02,11.73,0.23,0.98,1
6.18,18,29794.01,2307.34,8832.19,246.24,246.24,787.66,288,673.14,2.5,1,13.24,1.03,34.97,0.69,0.96,0.98
4.16,12,14724.34,1547.47,7812.79,113.78,113.78,633.56,288,606.97,1.66,1,8.8,1.02,16.82,0.33,0.96,1
3.14,9,8375.41,1386.74,7050.2,60.31,60.31,577.75,288,576.96,1.39,1,7.51,1.02,11.99,0.24,0.99,0.99
3.14,9,8378.54,1386.75,7112.47,60.35,60.35,581,288,580.18,1.39,1,7.45,1.02,12.09,0.24,0.97,0.99
4.16,12,14723.82,1547.47,7800.66,113.79,113.79,638.67,288,607.92,1.66,1,8.85,1.02,17.07,0.34,0.96,0.99
9.3,27,72776.08,3560.4,9749.38,644.86,644.86,1044.73,288,769.66,4.52,1,22.43,1.05,86.52,1.71,0.99,1
5.14,15,21635.87,1924.31,8492.82,175.32,175.32,730.4,288,645.13,2.08,1,11.2,1.03,26.33,0.52,0.95,0.98
3.14,9,8377.17,1386.75,7088.95,60.34,60.34,571.33,288,576.43,1.39,1,7.42,1.02,11.71,0.23,0.99,1
3.14,9,8375.94,1386.74,7067.26,60.31,60.31,565.88,288,574.02,1.39,1,7.42,1.02,11.5,0.23,1,1
8.21,24,50997.02,3087.62,9323.36,438.02,438.02,936,288,739.02,3.56,1,18.32,1.04,60.96,1.21,0.95,0.99
4.16,12,14718.2,1547.45,7724.23,113.74,113.74,622.28,288,600.3,1.66,1,8.87,1.02,16.39,0.33,1,1
9.3,27,72763.33,3560.4,9778.53,644.91,644.91,1115.8,288,789.09,4.5,1,22.81,1.05,92.56,1.83,0.95,0.98
1.14,3,947.34,1377.62,6753.1,9.15,9.15,465.08,288,550.66,1.12,1,5.97,1.02,0,0.09,0.95,1
5.14,15,21638.11,1924.35,8509.78,175.31,175.31,703,288,639.11,2.07,1,10.93,1.03,24.79,0.49,0.96,1
4.16,12,14723.64,1547.47,7803.52,113.79,113.79,631.75,288,606.1,1.66,1,8.8,1.02,16.74,0.33,0.97,1
5.14,15,21621.72,1924.31,8452.34,175.2,175.2,704.83,288,633.73,2.09,1,11.25,1.03,25.14,0.5,1,0.98
5.14,15,21636.78,1924.31,8495.7,175.31,175.31,730.5,288,645.46,2.08,1,11.19,1.03,26.32,0.52,0.95,0.98
1.14,3,2265.33,1407.18,6689.85,10.9,10.9,514.96,288,559.28,1.18,1,6.41,1.02,0,0.14,0.96,0.98
4.16,12,14725.27,1547.47,7817.93,113.81,113.81,645.87,288,610.6,1.66,1,8.87,1.02,17.37,0.34,0.95,0.99
7.15,21,38976.19,2678.08,9141.51,332.01,332.01,831.15,288,695.42,2.95,1,15.33,1.04,44.08,0.87,0.95,1
7.15,21,38993.12,2678.08,9127.9,332.27,332.27,807.57,288,685.31,2.97,1,15.38,1.04,42.74,0.85,0.98,1
3.14,9,8378.8,1386.76,7118.16,60.36,60.36,576.98,288,579.17,1.39,1,7.42,1.02,11.93,0.24,0.97,1
3.14,9,8379.79,1386.76,7131.76,60.36,60.36,591.28,288,583.95,1.39,1,7.48,1.02,12.49,0.25,0.96,0.99
2.09,6,4226.81,1343.93,6776.79,22.26,22.26,562.02,288,567.31,1.24,1,6.77,1.02,23.5,0.21,0.97,0.98
3.14,9,8375.29,1386.74,7052.55,60.31,60.31,569.29,288,574.52,1.39,1,7.46,1.02,11.65,0.23,1,0.99
7.15,21,38982.57,2678.08,9135.04,332.08,332.08,827.36,288,692.75,2.96,1,15.42,1.04,43.96,0.87,0.96,0.99
5.14,15,21630.5,1924.33,8481.56,175.27,175.27,704.96,288,636.79,2.08,1,11.09,1.03,25.02,0.5,0.98,0.99
1.14,3,987.73,1366.48,6650.96,8.44,8.44,468.88,288,548.34,1.13,1,6.07,1.02,2.15,0.09,0.98,0.98
2.09,6,5712.69,1348,6747.64,22.98,22.98,574.72,288,564.08,1.29,1,6.94,1.02,22,0.24,1,0.99
2.09,6,6895.32,1366.84,6830.32,26.48,26.48,633.65,288,580.76,1.33,1,7.24,1.02,15.32,0.29,0.95,0.98
2.09,6,4175.75,1344.34,6755.59,22.28,22.28,529.28,288,556.87,1.24,1,6.63,1.02,21.85,0.19,1,1
7.15,21,38999.13,2678.06,9122.51,332.27,332.27,811.91,288,685.27,2.98,1,15.51,1.04,43.15,0.85,0.99,0.99
6.18,18,29762.34,2306.78,8798.21,245.95,245.95,761.93,288,662.86,2.51,1,13.23,1.03,33.58,0.67,0.99,0.99
4.16,12,14724.52,1547.47,7798.03,113.79,113.79,656.03,288,612.59,1.66,1,8.96,1.02,17.86,0.35,0.95,0.98
9.3,27,72773.01,3560.42,9775.89,644.97,644.97,1091.37,288,783.17,4.5,1,22.53,1.05,90.32,1.79,0.96,0.99
5.14,15,21626.92,1924.32,8469.52,175.25,175.25,702.69,288,634.91,2.09,1,11.14,1.03,24.95,0.49,0.99,0.99
8.21,24,50994.41,3087.54,9324.52,437.95,437.95,924.11,288,736.34,3.56,1,18.15,1.04,59.94,1.19,0.96,1
5.14,15,21628.08,1924.34,8478.39,175.26,175.26,690.38,288,632.31,2.08,1,11.01,1.03,24.24,0.48,0.99,1
9.3,27,72763.64,3560.41,9777.72,644.99,644.99,1111.62,288,788.06,4.5,1,22.77,1.05,92.18,1.83,0.95,0.98
4.16,12,14718.99,1547.45,7721.42,113.72,113.72,641.76,288,605.57,1.66,1,9,1.02,17.3,0.34,0.99,0.98
6.18,18,29762.85,2306.76,8805.37,245.96,245.96,757.59,288,662.24,2.51,1,13.16,1.03,33.27,0.66,0.99,1
5.14,15,21627.79,1924.31,8468.9,175.23,175.23,715.55,288,638.48,2.09,1,11.23,1.03,25.65,0.51,0.98,0.98
9.3,27,72759.05,3560.37,9734.03,644.7,644.7,1066.03,288,773.93,4.54,1,22.97,1.05,88.94,1.76,0.99,0.98
7.15,21,38987.49,2678.08,9130.61,332.23,332.23,824.68,288,690.91,2.97,1,15.47,1.04,43.87,0.87,0.97,0.99
1.14,3,2643.65,1372.39,6612.77,8.74,8.74,514.25,288,552.77,1.19,1,6.44,1.02,6.36,0.15,1,0.98
5.14,15,21630.27,1924.33,8481.51,175.24,175.24,703.49,288,636.37,2.08,1,11.08,1.03,24.94,0.49,0.98,0.99
6.18,18,29762.29,2306.81,8796.18,245.98,245.98,762.51,288,662.84,2.51,1,13.24,1.03,33.63,0.67,0.99,0.99
7.15,21,39001.64,2678.04,9119.37,332.42,332.42,824.6,288,688.16,2.98,1,15.67,1.04,44.1,0.87,0.98,0.98
2.09,6,4728.64,1344.76,6850.31,22.44,22.44,568.03,288,569.55,1.26,1,6.75,1.02,23.21,0.22,0.95,0.99
1.14,3,1330.28,1341.99,6626.25,7.03,7.03,485.8,288,548.22,1.14,1,6.13,1.02,15.65,0.12,0.99,0.99
1.14,3,350.83,1334.43,6701.07,6.68,6.68,455.77,288,545.83,1.1,1,5.85,1.02,13.57,0.09,0.96,1
9.3,27,72755.14,3560.35,9724.12,644.81,644.81,1060.38,288,771.92,4.56,1,23.07,1.05,88.63,1.75,1,0.98
9.3,27,72766.24,3560.4,9775.4,645.04,645.04,1104.24,288,786.15,4.5,1,22.71,1.05,91.55,1.81,0.96,0.98
7.15,21,39009.88,2678,9115.29,332.52,332.52,812.19,288,683.61,2.99,1,15.65,1.04,43.32,0.86,1,0.99
4.16,12,14724.6,1547.47,7813.7,113.79,113.79,637.48,288,608.1,1.66,1,8.82,1.02,17,0.34,0.96,1
9.3,27,72777.6,3560.42,9777.13,644.98,644.98,1082.73,288,781.23,4.49,1,22.39,1.05,89.45,1.77,0.96,0.99
7.15,21,39006.67,2678.03,9118.4,332.39,332.39,801.34,288,681.22,2.99,1,15.5,1.04,42.5,0.84,1,1
7.15,21,39010.05,2678,9115.33,332.5,332.5,810.55,288,683.14,2.99,1,15.63,1.04,43.21,0.86,1,0.99
9.3,27,72778.42,3560.43,9773.98,644.81,644.81,1074.54,288,778.99,4.5,1,22.34,1.05,88.75,1.76,0.97,1
8.21,24,50992.86,3087.43,9303.23,437.94,437.94,927.41,288,731.72,3.59,1,18.63,1.04,60.82,1.2,0.98,0.98
5.14,15,21633.95,1924.35,8496.31,175.29,175.29,698.61,288,636.49,2.08,1,10.97,1.03,24.61,0.49,0.97,1
4.16,12,14718.79,1547.45,7732.71,113.75,113.75,622.73,288,600.77,1.66,1,8.86,1.02,16.41,0.33,1,1
8.21,24,50993.46,3087.48,9309.26,437.97,437.97,908.38,288,728.33,3.58,1,18.28,1.04,59.09,1.17,0.98,1
5.14,15,21632.13,1924.31,8482.93,175.3,175.3,718.91,288,640.88,2.08,1,11.18,1.03,25.76,0.51,0.97,0.98
1.14,3,3370.93,1388.01,6633.99,9.73,9.73,544.12,288,559.85,1.22,1,6.63,1.02,4.94,0.18,0.99,0.98
5.14,15,21633.74,1924.35,8497.16,175.29,175.29,696.23,288,635.89,2.08,1,10.95,1.03,24.48,0.49,0.97,1
7.15,21,39008.35,2678.01,9115.64,332.41,332.41,817.77,288,685.3,2.99,1,15.68,1.04,43.7,0.87,0.99,0.98
1.14,3,7277.94,1362.19,6671.24,8.32,8.32,671.68,288,579.18,1.33,1,7.29,1.02,12.38,0.33,0.96,0.98
1.14,3,2314.07,1408.1,6707.59,10.91,10.91,503.59,288,555.83,1.18,1,6.34,1.02,0,0.13,0.97,0.99
5.14,15,21635.78,1924.33,8497,175.32,175.32,716.33,288,641.61,2.08,1,11.08,1.03,25.56,0.51,0.96,0.99
3.14,9,8379.34,1386.76,7125.63,60.36,60.36,586.16,288,582.2,1.39,1,7.46,1.02,12.29,0.24,0.96,0.99
7.15,21,39018.3,2677.92,9109.89,332.6,332.6,818.44,288,684.1,3,1,15.79,1.04,43.87,0.87,1,0.98
9.3,27,72767.54,3560.4,9750.54,644.84,644.84,1069.59,288,775.92,4.52,1,22.72,1.05,88.88,1.76,0.98,0.99
6.18,18,29792.45,2307.41,8827.2,246.21,246.21,798.22,288,675.67,2.5,1,13.35,1.03,35.64,0.71,0.95,0.98
6.18,18,29794.07,2307.32,8830.43,246.24,246.24,767.83,288,667.33,2.5,1,13.1,1.03,33.78,0.67,0.97,1
9.3,27,72776.68,3560.41,9768.03,645.08,645.08,1071.76,288,777.81,4.5,1,22.42,1.05,88.64,1.76,0.97,1
5.14,15,21630.07,1924.33,8482.33,175.26,175.26,699.62,288,635.35,2.08,1,11.05,1.03,24.73,0.49,0.98,0.99
4.16,12,14719.24,1547.46,7739.27,113.75,113.75,624.04,288,601.4,1.66,1,8.86,1.02,16.46,0.33,0.99,1
5.14,15,21634.52,1924.35,8498.23,175.28,175.28,699.65,288,636.98,2.08,1,10.96,1.03,24.66,0.49,0.97,1
1.14,3,334.57,1347.21,6664.29,7.4,7.4,458.3,288,547.57,1.1,1,5.93,1.02,7.99,0.08,0.96,0.98
8.21,24,50991.91,3087.39,9296.4,437.95,437.95,916.1,288,727.12,3.6,1,18.63,1.04,60.08,1.19,0.99,0.98
3.14,9,8380.35,1386.76,7148.03,60.38,60.38,582.75,288,581.97,1.39,1,7.41,1.02,12.14,0.24,0.96,1
2.09,6,6948.28,1366.07,6730.55,26.29,26.29,616.06,288,571.7,1.33,1,7.27,1.02,14.92,0.28,0.99,0.98
2.09,6,6396.91,1389.13,6768.81,30.56,30.56,589.35,288,569.92,1.32,1,7.15,1.02,1.36,0.24,0.99,0.98
8.21,24,50993.56,3087.49,9311.86,438,438,910.03,288,729.42,3.58,1,18.25,1.04,59.15,1.17,0.98,1
9.3,27,72763.88,3560.4,9764.03,644.85,644.85,1094.74,288,783.01,4.51,1,22.8,1.05,90.95,1.8,0.97,0.98
8.21,24,50993.58,3087.48,9301.15,438.08,438.08,912.38,288,727.32,3.6,1,18.5,1.04,59.64,1.18,0.99,0.99
4.16,12,14720.69,1547.45,7743.8,113.74,113.74,647.61,288,608.09,1.66,1,9,1.02,17.54,0.35,0.97,0.98
2.09,6,3017.01,1374.04,6812.39,27.67,27.67,503.02,288,559.74,1.21,1,6.49,1.02,4.81,0.13,0.97,0.99
1.14,3,2022.18,1405.48,6719.08,10.82,10.82,503.91,288,557.77,1.17,1,6.31,1.02,0,0.13,0.96,0.98
6.18,18,29761.45,2306.82,8796.32,246,246,778.5,288,667.41,2.51,1,13.36,1.03,34.6,0.69,0.98,0.98
2.09,6,2830.27,1361.49,6796.36,25.37,25.37,506.07,288,559.46,1.2,1,6.47,1.02,11.44,0.14,0.97,0.98
5.14,15,21632.78,1924.32,8485.75,175.26,175.26,718.99,288,641.2,2.08,1,11.16,1.03,25.75,0.51,0.96,0.98
4.16,12,14725.68,1547.48,7831.55,113.82,113.82,637.22,288,608.73,1.65,1,8.79,1.02,16.96,0.34,0.96,1
3.14,9,8376.61,1386.74,7076.94,60.33,60.33,572.79,288,576.44,1.39,1,7.45,1.02,11.78,0.23,0.99,1
5.14,15,21632.08,1924.35,8491.43,175.26,175.26,693.16,288,634.43,2.08,1,10.96,1.03,24.34,0.48,0.98,1
9.3,27,72773.25,3560.41,9767.61,644.79,644.79,1081.38,288,780.1,4.5,1,22.55,1.05,89.58,1.77,0.97,0.99
7.15,21,38999.45,2678.05,9120.82,332.31,332.31,824.88,288,688.59,2.98,1,15.65,1.04,44.09,0.87,0.98,0.98
6.18,18,29762.98,2306.74,8803.36,245.97,245.97,750.41,288,659.99,2.51,1,13.11,1.03,32.84,0.65,1,1
8.21,24,50993.98,3087.51,9313.39,437.99,437.99,916.44,288,731.47,3.58,1,18.29,1.04,59.64,1.18,0.97,1
7.15,21,38985.16,2678.09,9130.39,332.21,332.21,846.83,288,697.19,2.97,1,15.65,1.04,45.39,0.9,0.96,0.98
3.14,9,8379.83,1386.76,7127.34,60.36,60.36,601.03,288,586.69,1.39,1,7.53,1.02,12.88,0.26,0.95,0.98
6.18,18,29792.28,2307.4,8825.65,246.28,246.28,784.48,288,671.66,2.5,1,13.25,1.03,34.82,0.69,0.96,0.98
8.21,24,50993.45,3087.47,9302.83,438,438,908.22,288,726.66,3.59,1,18.41,1.04,59.26,1.17,0.99,0.99
8.21,24,50993.49,3087.48,9308.3,437.98,437.98,908.73,288,728.17,3.58,1,18.31,1.04,59.14,1.17,0.98,1
2.09,6,3173.77,1377.5,6822.2,28.31,28.31,504.41,288,560.07,1.21,1,6.51,1.02,2.91,0.13,0.97,0.99
4.16,12,14720.69,1547.46,7754.03,113.77,113.77,634.43,288,604.88,1.66,1,8.9,1.02,16.92,0.34,0.98,0.99
1.14,3,3055.28,1312.1,6638.75,5.5,5.5,564.21,288,561.19,1.19,1,6.5,1.02,32.18,0.22,0.97,0.98
6.18,18,29791.07,2307.43,8819.77,246.19,246.19,762.7,288,664.93,2.51,1,13.12,1.03,33.53,0.66,0.98,1
7.15,21,38991.19,2678.07,9126.6,332.29,332.29,831.12,288,691.78,2.97,1,15.59,1.04,44.39,0.88,0.97,0.98
7.15,21,38998.9,2678.06,9121.89,332.32,332.32,819.51,288,687.31,2.98,1,15.59,1.04,43.69,0.87,0.98,0.99
5.14,15,21635.4,1924.32,8494.33,175.29,175.29,720.77,288,642.58,2.08,1,11.13,1.03,25.81,0.51,0.96,0.98
3.14,9,8379.73,1386.76,7124.75,60.36,60.36,601.86,288,586.84,1.39,1,7.54,1.02,12.92,0.26,0.95,0.98
5.14,15,21626.48,1924.32,8467.76,175.26,175.26,706.09,288,635.69,2.09,1,11.17,1.03,25.14,0.5,0.99,0.98
5.14,15,21637.13,1924.32,8498.31,175.28,175.28,724.45,288,644.03,2.08,1,11.13,1.03,25.99,0.51,0.95,0.98
1.14,3,1216.97,1348.02,6628.63,7.35,7.35,476.38,288,546.72,1.13,1,6.09,1.02,12.41,0.11,0.99,0.99
4.16,12,14726.4,1547.48,7839.32,113.82,113.82,641.23,288,610.16,1.65,1,8.8,1.02,17.14,0.34,0.95,1
4.16,12,14719.45,1547.46,7741.94,113.75,113.75,627.04,288,602.34,1.66,1,8.87,1.02,16.59,0.33,0.99,0.99
9.3,27,72761.3,3560.37,9737.03,645.01,645.01,1065.32,288,773.94,4.54,1,22.91,1.05,88.8,1.76,0.99,0.98
3.14,9,8378.7,1386.76,7106.8,60.35,60.35,595.58,288,584.33,1.39,1,7.53,1.02,12.68,0.25,0.96,0.98
2.09,6,3563.6,1347.1,6805.63,22.82,22.82,536.45,288,563.88,1.22,1,6.6,1.02,20.7,0.18,0.96,0.98
7.15,21,38993.7,2678.06,9124.09,332.23,332.23,834.58,288,692.16,2.98,1,15.67,1.04,44.68,0.89,0.97,0.98
2.09,6,4201.06,1390.74,6843.78,30.82,30.82,526.35,288,563.43,1.25,1,6.67,1.02,0,0.16,0.97,1
5.14,15,21631.95,1924.34,8487.96,175.27,175.27,701.24,288,636.39,2.08,1,11.03,1.03,24.79,0.49,0.97,0.99
9.3,27,72763.56,3560.38,9736.41,645.07,645.07,1059.48,288,772.44,4.54,1,22.85,1.05,88.26,1.75,0.99,0.98
2.09,6,6449.1,1389.38,6744.67,30.61,30.61,597.84,288,571.22,1.32,1,7.22,1.02,1.39,0.25,0.99,0.98
4.16,12,14720.64,1547.45,7745.23,113.75,113.75,644.05,288,607.17,1.66,1,8.98,1.02,17.37,0.34,0.98,0.98
2.09,6,5329.71,1345.7,6791.86,22.61,22.61,593.73,288,572.52,1.28,1,6.96,1.02,23.6,0.25,0.96,0.98
1.14,3,698.21,1329,6644.23,6.34,6.34,472.47,288,546.53,1.11,1,5.98,1.02,18.87,0.11,0.97,0.99
3.14,9,8378.32,1386.75,7105.09,60.34,60.34,582.14,288,580.26,1.39,1,7.46,1.02,12.14,0.24,0.97,0.99
4.16,12,14718.04,1547.44,7708.36,113.71,113.71,639.08,288,604.3,1.67,1,9.01,1.02,17.19,0.34,0.99,0.98
5.14,15,21621.84,1924.31,8454.08,175.2,175.2,701.42,288,632.95,2.09,1,11.21,1.03,24.95,0.49,1,0.98
4.16,12,14725.02,1547.47,7816.98,113.8,113.8,641.89,288,609.46,1.66,1,8.84,1.02,17.19,0.34,0.96,0.99
9.3,27,72772.9,3560.43,9778.93,644.94,644.94,1092.8,288,783.77,4.49,1,22.49,1.05,90.37,1.79,0.96,0.99
9.3,27,72761.86,3560.39,9766.25,644.89,644.89,1102.03,288,784.91,4.51,1,22.86,1.05,91.58,1.81,0.96,0.98
4.16,12,14726.15,1547.48,7833.18,113.82,113.82,643.81,288,610.63,1.65,1,8.83,1.02,17.26,0.34,0.95,1
4.16,12,14718.63,1547.45,7729.02,113.75,113.75,625.7,288,601.45,1.66,1,8.89,1.02,16.55,0.33,0.99,0.99
6.18,18,29796.53,2307.25,8840.18,246.27,246.27,772.52,288,669.53,2.5,1,13.09,1.03,34.01,0.67,0.96,1
4.16,12,14723.42,1547.47,7792.32,113.78,113.78,640.8,288,608.17,1.66,1,8.88,1.02,17.17,0.34,0.96,0.99
2.09,6,6248.71,1353.14,6812.95,23.97,23.97,617.07,288,576.93,1.3,1,7.11,1.02,21.39,0.27,0.96,0.98
1.14,3,7101.33,1379.6,6721.4,9.33,9.33,650.75,288,577.74,1.33,1,7.19,1.02,1.83,0.31,0.96,0.99
7.15,21,39006.69,2678.03,9117.79,332.37,332.37,807.18,288,682.76,2.99,1,15.56,1.04,42.92,0.85,1,0.99
8.21,24,50993.24,3087.46,9302.59,438.09,438.09,904.86,288,725.73,3.59,1,18.38,1.04,58.99,1.17,0.99,0.99
9.3,27,72769.55,3560.39,9738.11,644.82,644.82,1047.27,288,769.49,4.54,1,22.66,1.05,87.04,1.72,1,0.99
4.16,12,14724.7,1547.47,7814.01,113.81,113.81,638.79,288,608.48,1.66,1,8.83,1.02,17.06,0.34,0.96,1
7.15,21,38997,2678.07,9124.48,332.36,332.36,809.58,288,685.07,2.98,1,15.46,1.04,42.95,0.85,0.99,1
6.18,18,29764.1,2306.86,8808.61,245.95,245.95,766.94,288,665.21,2.51,1,13.21,1.03,33.83,0.67,0.98,0.99
8.21,24,50992.68,3087.42,9303.91,438.09,438.09,929.81,288,732.5,3.59,1,18.64,1.04,60.99,1.21,0.98,0.98
5.14,15,21634.83,1924.32,8493.24,175.3,175.3,717.21,288,641.47,2.08,1,11.11,1.03,25.62,0.51,0.96,0.98
8.21,24,50993.15,3087.45,9296.72,438,438,905.51,288,724.44,3.6,1,18.51,1.04,59.2,1.17,1,0.99
7.15,21,38976.44,2678.08,9141,332.09,332.09,832.15,288,695.59,2.95,1,15.35,1.04,44.16,0.87,0.95,1
4.16,12,14719.72,1547.46,7742.67,113.75,113.75,630.91,288,603.44,1.66,1,8.9,1.02,16.77,0.33,0.99,0.99
5.14,15,21629.95,1924.34,8484,175.26,175.26,693.4,288,633.75,2.08,1,11,1.03,24.38,0.48,0.98,1
7.15,21,38998.07,2678.06,9122.92,332.39,332.39,815.85,288,686.5,2.98,1,15.54,1.04,43.42,0.86,0.99,0.99
5.14,15,21636.28,1924.34,8501.38,175.3,175.3,707.07,288,639.42,2.08,1,11,1.03,25.05,0.5,0.96,0.99
2.09,6,6952.47,1376.64,6766.52,28.24,28.24,603.97,288,570.59,1.33,1,7.21,1.02,8.71,0.26,0.99,0.99
